"idConcentracaoGasSedimento";"idCampanha";"idSitio";"dataMedida";"horaMedida";"batimetria";"profundidadeDoSedimento";"replica";"CH4";"CO2"
"1105";"1016";"10202";"2007-07-17";"11:15:00";"42.700000763";"-0.75";"2";"2.3994998932";"1.6220999956"
"1106";"1016";"10202";"2007-07-17";"11:15:00";"42.700000763";"-1.25";"2";"1.6919000149";"2.8949000835"
"1107";"1016";"10202";"2007-07-17";"11:15:00";"42.700000763";"-1.75";"2";"2.0316998959";"1.6930999756"
"1108";"1016";"10202";"2007-07-17";"11:15:00";"42.700000763";"-2.25";"2";"2.4093999863";"1.2084000111"
"1109";"1016";"10202";"2007-07-17";"11:15:00";"42.700000763";"-2.75";"2";"4.6031999588";"1.5512000322"
"1110";"1016";"10202";"2007-07-17";"11:15:00";"42.700000763";"-3.25";"2";"5.0608000755";"3.3793001175"
"1111";"1016";"10202";"2007-07-17";"11:15:00";"42.700000763";"-3.75";"2";"3.4449000359";"2.6449000835"
"1112";"1016";"10202";"2007-07-17";"11:15:00";"42.700000763";"-0.25";"3";"1.5004999638";"0.9054999948"
"1113";"1016";"10202";"2007-07-17";"11:15:00";"42.700000763";"-0.75";"3";"1.9180999994";"1.5667999983"
"1114";"1016";"10202";"2007-07-17";"11:15:00";"42.700000763";"-1.25";"3";"2.1335000992";"1.6402000189"
"1115";"1016";"10202";"2007-07-17";"11:15:00";"42.700000763";"-1.75";"3";"4.2135000229";"2.8278000355"
"1116";"1016";"10203";"2007-07-17";"11:52:00";"41.5";"-0.25";"3";"1.2383999825";"1.0997999907"
"1117";"1016";"10203";"2007-07-17";"11:52:00";"41.5";"-0.75";"3";"1.6462999582";"1.2862000465"
"1118";"1016";"10203";"2007-07-17";"11:52:00";"41.5";"-1.25";"3";"2.138600111";"1.8855999708"
"1119";"1016";"10203";"2007-07-17";"11:52:00";"41.5";"-1.75";"3";"2.0813000202";"1.8293999434"
"1120";"1016";"10203";"2007-07-17";"11:52:00";"41.5";"-2.25";"3";"2.1800000668";"2.0999000072"
"1121";"1016";"10203";"2007-07-17";"11:52:00";"41.5";"-2.75";"3";"2.2249999046";"2.6623001099"
"1122";"1016";"10203";"2007-07-17";"11:52:00";"41.5";"-3.25";"3";"2.1061000824";"2.7455000877"
"1123";"1016";"10203";"2007-07-17";"11:52:00";"41.5";"-3.75";"3";"2.59010005";"2.9748001099"
"1124";"1016";"10203";"2007-07-17";"11:52:00";"41.5";"-0.25";"4";"1.0284999609";"1.0367000103"
"1125";"1016";"10203";"2007-07-17";"11:52:00";"41.5";"-0.75";"4";"1.449000001";"1.2438000441"
"1126";"1016";"10203";"2007-07-17";"11:52:00";"41.5";"-1.25";"4";"1.6079000235";"0.9150000215"
"1127";"1016";"10203";"2007-07-17";"11:52:00";"41.5";"-1.75";"4";"1.8128999472";"1.3301999569"
"1128";"1016";"10204";"2007-07-18";"11:00:00";"21.299999237";"-0.25";"2";"0.6047000289";"0.6370999813"
"1129";"1016";"10204";"2007-07-18";"11:00:00";"21.299999237";"-0.75";"2";"0.986100018";"1.2691999674"
"1130";"1016";"10204";"2007-07-18";"11:00:00";"21.299999237";"-1.25";"2";"2.0794999599";"2.0364000797"
"1131";"1016";"10204";"2007-07-18";"11:00:00";"21.299999237";"-1.75";"2";"1.9826999903";"1.763800025"
"1132";"1016";"10204";"2007-07-18";"11:00:00";"21.299999237";"-2.25";"2";"2.2546000481";"1.9408999681"
"1133";"1016";"10204";"2007-07-18";"11:00:00";"21.299999237";"-2.75";"2";"2.1236999035";"1.9126000404"
"1134";"1016";"10204";"2007-07-18";"11:00:00";"21.299999237";"-3.25";"2";"2.0669000149";"2.1989998817"
"1135";"1016";"10204";"2007-07-18";"11:00:00";"21.299999237";"-3.75";"2";"1.5893000364";"2.0480999947"
"1136";"1016";"10204";"2007-07-18";"11:00:00";"21.299999237";"-0.25";"3";"0.6902999878";"0.7802000046"
"1137";"1016";"10204";"2007-07-18";"11:00:00";"21.299999237";"-0.75";"3";"1.5582000017";"0.959100008"
"1138";"1016";"10204";"2007-07-18";"11:00:00";"21.299999237";"-1.25";"3";"1.828099966";"1.4376000166"
"1139";"1016";"10204";"2007-07-18";"11:00:00";"21.299999237";"-1.75";"3";"2.3329000473";"2.3689000607"
"1140";"1012";"10205";"2006-11-29";"10:07:00";"18";"-0.25";"2";"0.4216350019";"0.9632999897"
"1141";"1012";"10205";"2006-11-29";"10:07:00";"18";"-0.75";"2";"0.8966439962";"1.6817599535"
"1142";"1012";"10205";"2006-11-29";"10:07:00";"18";"-1.25";"2";"1.3374199867";"2.6079699993"
"1143";"1012";"10205";"2006-11-29";"10:07:00";"18";"-1.75";"2";"1.6910500526";"3.0853900909"
"1144";"1012";"10205";"2006-11-29";"10:07:00";"18";"-2.25";"2";"1.6547900438";"3.3153600693"
"1145";"1012";"10205";"2006-11-29";"10:07:00";"18";"-2.75";"2";"2.1090300083";"4.901309967"
"1146";"1012";"10205";"2006-11-29";"10:07:00";"18";"-3.25";"2";"2.632819891";"5.7647500038"
"1147";"1012";"10205";"2006-11-29";"10:07:00";"18";"-3.75";"2";"2.5814900398";"6.0025200844"
"1148";"1012";"10205";"2006-11-29";"10:07:00";"18";"-0.25";"4";"0.2813960016";"0.8158800006"
"1149";"1012";"10205";"2006-11-29";"10:07:00";"18";"-0.75";"4";"0.5875319839";"1.1686999798"
"1150";"1012";"10205";"2006-11-29";"10:07:00";"18";"-1.25";"4";"0.8220949769";"1.6051700115"
"1151";"1012";"10205";"2006-11-29";"10:07:00";"18";"-1.75";"4";"1.1122699976";"2.2773900032"
"1152";"1012";"10205";"2006-11-29";"10:07:00";"18";"-2.25";"4";"1.8475899696";"2.7394800186"
"1153";"1012";"10205";"2006-11-29";"10:07:00";"18";"-2.75";"4";"1.9921499491";"3.1765201092"
"1154";"1012";"10205";"2006-11-29";"10:07:00";"18";"-3.25";"4";"2.5990600586";"4.1730799675"
"1155";"1012";"10205";"2006-11-29";"10:07:00";"18";"-3.75";"4";"2.7330100536";"4.6651902199"
"1156";"1012";"10206";"2006-11-29";"08:44:00";"6.6999998093";"-0.25";"3";"0.0473923013";"0.5301650167"
"1157";"1012";"10206";"2006-11-29";"08:44:00";"6.6999998093";"-0.75";"3";"0.1753920019";"0.3732140064"
"1158";"1012";"10206";"2006-11-29";"08:44:00";"6.6999998093";"-1.25";"3";"0.3210859895";"0.7052369714"
"1159";"1012";"10206";"2006-11-29";"08:44:00";"6.6999998093";"-1.75";"3";"0.2485949993";"0.707852006"
"1160";"1012";"10206";"2006-11-29";"08:44:00";"6.6999998093";"-2.25";"3";"0.4185239971";"0.7075650096"
"1161";"1012";"10206";"2006-11-29";"08:44:00";"6.6999998093";"-2.75";"3";"0.6943129897";"1.2023799419"
"1162";"1012";"10206";"2006-11-29";"08:44:00";"6.6999998093";"-3.25";"3";"0.7474809885";"1.2314100266"
"1163";"1012";"10206";"2006-11-29";"08:44:00";"6.6999998093";"-3.75";"3";"1.0033199787";"1.9578200579"
"1164";"1012";"10206";"2006-11-29";"08:44:00";"6.6999998093";"-0.25";"2";"0.1016390026";"0.434228003"
"1165";"1012";"10206";"2006-11-29";"08:44:00";"6.6999998093";"-0.75";"2";"0.2163179964";"0.5421040058"
"1166";"1012";"10206";"2006-11-29";"08:44:00";"6.6999998093";"-1.25";"2";"0.3163009882";"0.6995289922"
"1167";"1012";"10206";"2006-11-29";"08:44:00";"6.6999998093";"-1.75";"2";"0.3178699911";"0.8748909831"
"1168";"1012";"10206";"2006-11-29";"08:44:00";"6.6999998093";"-2.25";"2";"0.3084070086";"0.6238560081"
"1169";"1012";"10206";"2006-11-29";"08:44:00";"6.6999998093";"-2.75";"2";"0.5700259805";"1.0662200451"
"1170";"1012";"10206";"2006-11-29";"08:44:00";"6.6999998093";"-3.25";"2";"0.4522889853";"1.1053500175"
"1171";"1012";"10206";"2006-11-29";"08:44:00";"6.6999998093";"-3.75";"2";"0.5226060152";"1.2581499815"
"1172";"1012";"10207";"2006-11-28";"12:22:00";"14.899999619";"-0.25";"2";"0.9566140175";"1.2758899927"
"1173";"1012";"10207";"2006-11-28";"12:22:00";"14.899999619";"-0.75";"2";"1.2620600462";"1.3610500097"
"1174";"1012";"10207";"2006-11-28";"12:22:00";"14.899999619";"-1.25";"2";"1.5824099779";"1.5446699858"
"1175";"1012";"10207";"2006-11-28";"12:22:00";"14.899999619";"-1.75";"2";"2.1893000603";"2.2432699203"
"1176";"1012";"10207";"2006-11-28";"12:22:00";"14.899999619";"-2.25";"2";"2.4255599976";"2.7970900536"
"1177";"1012";"10207";"2006-11-28";"12:22:00";"14.899999619";"-2.75";"2";"2.2243099213";"2.3798999786"
"1178";"1012";"10207";"2006-11-28";"12:22:00";"14.899999619";"-3.25";"2";"1.86729002";"1.5917600393"
"1179";"1012";"10207";"2006-11-28";"12:22:00";"14.899999619";"-0.25";"4";"0.8066220284";"0.8148450255"
"1180";"1012";"10207";"2006-11-28";"12:22:00";"14.899999619";"-0.75";"4";"1.1081500053";"0.9832540154"
"1181";"1012";"10207";"2006-11-28";"12:22:00";"14.899999619";"-1.25";"4";"1.7390899658";"1.6729700565"
"1182";"1012";"10207";"2006-11-28";"12:22:00";"14.899999619";"-1.75";"4";"1.848870039";"2.0838499069"
"1183";"1012";"10207";"2006-11-28";"12:22:00";"14.899999619";"-2.25";"4";"1.8954299688";"1.9202899933"
"1184";"1012";"10207";"2006-11-28";"12:22:00";"14.899999619";"-2.75";"4";"2.3467600346";"2.5841999054"
"1185";"1012";"10207";"2006-11-28";"12:22:00";"14.899999619";"-3.25";"4";"2.4366300106";"2.4647099972"
"1186";"1012";"10207";"2006-11-28";"12:22:00";"14.899999619";"-3.75";"4";"2.6191298962";"2.8380000591"
"1187";"1014";"10208";"2007-03-20";"08:37:00";"53";"-0.25";"2";"1.0085300207";"1.084800005"
"1188";"1014";"10208";"2007-03-20";"08:37:00";"53";"-0.75";"2";"1.2326899767";"1.2110199928"
"1189";"1014";"10208";"2007-03-20";"08:37:00";"53";"-1.25";"2";"1.4519200325";"0.970656991"
"1190";"1014";"10208";"2007-03-20";"08:37:00";"53";"-1.75";"2";"1.3593000174";"1.1051700115"
"1191";"1014";"10208";"2007-03-20";"08:37:00";"53";"-2.25";"2";"1.3831399679";"1.2725399733"
"1192";"1014";"10208";"2007-03-20";"08:37:00";"53";"-2.75";"2";"1.1840900183";"1.0000400543"
"1193";"1014";"10208";"2007-03-20";"08:37:00";"53";"-3.25";"2";"1.4306999445";"1.4336400032"
"1194";"1014";"10208";"2007-03-20";"08:37:00";"53";"-3.75";"2";"1.2003599405";"1.5689200163"
"1195";"1014";"10208";"2007-03-20";"08:37:00";"53";"-0.25";"3";"0.8007959723";"1.1053999662"
"1196";"1014";"10208";"2007-03-20";"08:37:00";"53";"-0.75";"3";"0.8835480213";"1.0705100298"
"1197";"1014";"10208";"2007-03-20";"08:37:00";"53";"-1.25";"3";"0.9622910023";"1.0574500561"
"1198";"1014";"10208";"2007-03-20";"08:37:00";"53";"-1.75";"3";"0.746326983";"0.8992670178"
"1199";"1014";"10209";"2007-03-20";"09:40:00";"63";"-0.25";"2";"0.9564179778";"1.0392099619"
"1200";"1014";"10209";"2007-03-20";"09:40:00";"63";"-0.75";"2";"1.4851299524";"1.7474999428"
"1201";"1014";"10209";"2007-03-20";"09:40:00";"63";"-1.25";"2";"1.2298300266";"1.6529999971"
"1202";"1014";"10209";"2007-03-20";"09:40:00";"63";"-1.75";"2";"1.5114699602";"1.2687499523"
"1203";"1014";"10209";"2007-03-20";"09:40:00";"63";"-2.25";"2";"1.560379982";"1.1996999979"
"1204";"1014";"10209";"2007-03-20";"09:40:00";"63";"-2.75";"2";"1.4518100023";"1.076660037"
"1205";"1014";"10209";"2007-03-20";"09:40:00";"63";"-3.25";"2";"3.2378599644";"3.1435101032"
"1206";"1014";"10209";"2007-03-20";"09:40:00";"63";"-3.75";"2";"2.018830061";"1.9055900574"
"1207";"1014";"10210";"2007-03-20";"11:15:00";"62";"-0.25";"2";"1.0364300013";"0.9704660177"
"1208";"1014";"10210";"2007-03-20";"11:15:00";"62";"-0.75";"2";"1.424849987";"1.0838700533"
"1209";"1014";"10210";"2007-03-20";"11:15:00";"62";"-1.25";"2";"1.7234400511";"1.2501699924"
"1210";"1014";"10210";"2007-03-20";"11:15:00";"62";"-1.75";"2";"1.9295400381";"1.577180028"
"1211";"1014";"10210";"2007-03-20";"11:15:00";"62";"-2.25";"2";"2.1468598843";"2.1029601097"
"1212";"1014";"10210";"2007-03-20";"11:15:00";"62";"-2.75";"2";"1.9690699577";"2.1307799816"
"1213";"1014";"10210";"2007-03-20";"11:15:00";"62";"-3.25";"2";"2.6086199284";"2.4823598862"
"1214";"1014";"10210";"2007-03-20";"11:15:00";"62";"-3.75";"2";"2.035959959";"2.6440999508"
"1215";"1014";"10205";"2007-03-22";"09:27:00";"25";"-0.25";"3";"0.0944368988";"0.40961501"
"1216";"1014";"10205";"2007-03-22";"09:27:00";"25";"-0.75";"3";"0.1538340002";"0.3924660087"
"1217";"1014";"10205";"2007-03-22";"09:27:00";"25";"-1.25";"3";"0.2073040009";"0.2739349902"
"1218";"1014";"10205";"2007-03-22";"09:27:00";"25";"-1.75";"3";"0.2585459948";"0.3984720111"
"1219";"1014";"10205";"2007-03-22";"09:27:00";"25";"-2.25";"3";"0.2211560011";"0.4029450119"
"1220";"1014";"10205";"2007-03-22";"09:27:00";"25";"-2.75";"3";"0.1577900052";"0.3202140033"
"1221";"1014";"10205";"2007-03-22";"09:27:00";"25";"-3.25";"3";"0.1781010032";"0.410804987"
"1222";"1014";"10205";"2007-03-22";"09:27:00";"25";"-3.75";"3";"0.1399720013";"0.4508709908"
"1223";"1014";"10205";"2007-03-22";"09:27:00";"25";"-0.25";"2";"0.0506165996";"0.5001000166"
"1224";"1014";"10205";"2007-03-22";"09:27:00";"25";"-0.75";"2";"0.1382499933";"0.4017469883"
"1225";"1014";"10205";"2007-03-22";"09:27:00";"25";"-1.25";"2";"0.2262630016";"0.5034279823"
"1226";"1014";"10205";"2007-03-22";"09:27:00";"25";"-1.75";"2";"0.1297210008";"0.4235509932"
"1227";"1014";"10206";"2007-03-22";"08:16:00";"10.399999619";"-0.25";"4";"0.0324200988";"0.6640139818"
"1228";"1014";"10206";"2007-03-22";"08:16:00";"10.399999619";"-0.75";"4";"0.0942644998";"0.6090000272"
"1229";"1014";"10206";"2007-03-22";"08:16:00";"10.399999619";"-1.25";"4";"0.193633005";"0.6460930109"
"1230";"1014";"10206";"2007-03-22";"08:16:00";"10.399999619";"-1.75";"4";"0.219441995";"0.8308860064"
"1231";"1014";"10206";"2007-03-22";"08:16:00";"10.399999619";"-2.25";"4";"0.3237589896";"0.7542120218"
"1232";"1014";"10206";"2007-03-22";"08:16:00";"10.399999619";"-2.75";"4";"0.352786988";"0.8739659786"
"1233";"1014";"10206";"2007-03-22";"08:16:00";"10.399999619";"-3.25";"4";"0.4523020089";"1.0600600243"
"1234";"1014";"10206";"2007-03-22";"08:16:00";"10.399999619";"-3.75";"4";"0.5620449781";"1.3567800522"
"1235";"1014";"10206";"2007-03-22";"08:16:00";"10.399999619";"-0.25";"2";"0.0544418991";"0.6738659739"
"1236";"1014";"10206";"2007-03-22";"08:16:00";"10.399999619";"-0.75";"2";"0.1579509974";"0.6488289833"
"1237";"1014";"10206";"2007-03-22";"08:16:00";"10.399999619";"-1.25";"2";"0.2432129979";"0.791154027"
"1238";"1014";"10206";"2007-03-22";"08:16:00";"10.399999619";"-1.75";"2";"0.3337120116";"1.1767699718"
"1239";"1014";"10207";"2007-03-20";"12:48:00";"18";"-0.25";"2";"0.5138530135";"0.7482309937"
"1240";"1014";"10207";"2007-03-20";"12:48:00";"18";"-0.75";"2";"0.6890190244";"0.7795689702"
"1241";"1014";"10207";"2007-03-20";"12:48:00";"18";"-1.25";"2";"0.8587419987";"1.1329100132"
"1242";"1014";"10207";"2007-03-20";"12:48:00";"18";"-1.75";"2";"0.7966169715";"1.1447199583"
"1243";"1014";"10207";"2007-03-20";"12:48:00";"18";"-2.25";"2";"0.9859759808";"1.4000400305"
"1244";"1014";"10207";"2007-03-20";"12:48:00";"18";"-2.75";"2";"1.2745399475";"1.7290699482"
"1245";"1014";"10207";"2007-03-20";"12:48:00";"18";"-3.25";"2";"1.4497499466";"2.7100400925"
"1246";"1014";"10207";"2007-03-20";"12:48:00";"18";"-0.25";"4";"0.5167229772";"1.2874599695"
"1247";"1014";"10207";"2007-03-20";"12:48:00";"18";"-0.75";"4";"0.6704890132";"1.042050004"
"1248";"1014";"10207";"2007-03-20";"12:48:00";"18";"-1.25";"4";"0.7396199703";"1.2956000566"
"1249";"1014";"10207";"2007-03-20";"12:48:00";"18";"-1.75";"4";"0.7923009992";"1.092599988"
"1250";"1016";"10208";"2007-07-18";"08:25:00";"53";"-0.25";"3";"1.1218999624";"0.8859000206"
"1251";"1016";"10208";"2007-07-18";"08:25:00";"53";"-0.75";"3";"1.8011000156";"1.1965999603"
"1252";"1016";"10208";"2007-07-18";"08:25:00";"53";"-1.25";"3";"1.6592999697";"1.1497000456"
"1253";"1016";"10208";"2007-07-18";"08:25:00";"53";"-1.75";"3";"1.7331000566";"1.3762999773"
"1254";"1016";"10208";"2007-07-18";"08:25:00";"53";"-2.25";"3";"1.6348999739";"1.1279000044"
"1255";"1016";"10208";"2007-07-18";"08:25:00";"53";"-2.75";"3";"1.3968000412";"0.8949999809"
"1256";"1016";"10208";"2007-07-18";"08:25:00";"53";"-3.25";"3";"1.3293999434";"1.0038000345"
"1257";"1016";"10208";"2007-07-18";"08:25:00";"53";"-3.75";"3";"1.4162000418";"0.9855999947"
"1258";"1016";"10208";"2007-07-18";"08:25:00";"53";"-0.25";"2";"1.0930000544";"0.6502000093"
"1259";"1016";"10208";"2007-07-18";"08:25:00";"53";"-0.75";"2";"1.4029999971";"0.7481999993"
"1260";"1016";"10208";"2007-07-18";"08:25:00";"53";"-1.25";"2";"1.4960999489";"0.5537999868"
"1261";"1016";"10208";"2007-07-18";"08:25:00";"53";"-1.75";"2";"1.8184000254";"0.7924000025"
"1262";"1016";"10209";"2007-07-18";"09:03:00";"57";"-0.25";\N;"1.307000041";"0.5946000218"
"1263";"1016";"10209";"2007-07-18";"09:03:00";"57";"-0.75";\N;"1.8650000095";"1.0806000233"
"1264";"1016";"10209";"2007-07-18";"09:03:00";"57";"-1.25";\N;"1.8660999537";"0.77700001"
"1265";"1016";"10209";"2007-07-18";"09:03:00";"57";"-1.75";\N;"1.4175000191";"0.9517999887"
"1266";"1016";"10209";"2007-07-18";"09:03:00";"57";"-2.25";\N;"1.5099999905";"0.9424999952"
"1267";"1016";"10209";"2007-07-18";"09:03:00";"57";"-2.75";\N;"1.3262000084";"0.6287999749"
"1268";"1016";"10209";"2007-07-18";"09:03:00";"57";"-3.25";\N;"1.4371000528";"1.279399991"
"1269";"1016";"10209";"2007-07-18";"09:03:00";"57";"-3.75";\N;"0.9592000246";"1.2647999525"
"1270";"1016";"10210";"2007-07-18";"11:00:00";"21.299999237";"-0.25";\N;"1.3025000095";"1.4989999533"
"1271";"1016";"10210";"2007-07-18";"11:00:00";"21.299999237";"-0.75";\N;"1.4462000132";"1.4733999968"
"1272";"1016";"10210";"2007-07-18";"11:00:00";"21.299999237";"-1.25";\N;"1.6591999531";"1.2559000254"
"1273";"1016";"10210";"2007-07-18";"11:00:00";"21.299999237";"-1.75";\N;"1.5399999619";"1.2575999498"
"1274";"1016";"10210";"2007-07-18";"11:00:00";"21.299999237";"-2.25";\N;"1.5563000441";"0.5952000022"
"1275";"1016";"10210";"2007-07-18";"11:00:00";"21.299999237";"-2.75";\N;"1.4233000278";"1.4657000303"
"1276";"1016";"10210";"2007-07-18";"11:00:00";"21.299999237";"-3.25";\N;"1.3380000591";"1.2598999739"
"1277";"1016";"10210";"2007-07-18";"11:00:00";"21.299999237";"-3.75";\N;"1.5011999607";"1.2782000303"
"1278";"1016";"10205";"2007-07-17";"10:03:00";"16.5";"-0.25";"2";"0.3350999951";"0.9693999887"
"1279";"1016";"10205";"2007-07-17";"10:03:00";"16.5";"-0.75";"2";"0.3856999874";"0.7217000127"
"1280";"1016";"10205";"2007-07-17";"10:03:00";"16.5";"-1.25";"2";"0.4410000145";"0.8111000061"
"1281";"1016";"10205";"2007-07-17";"10:03:00";"16.5";"-1.75";"2";"0.6272000074";"0.9779999852"
"1282";"1016";"10205";"2007-07-17";"10:03:00";"16.5";"-2.25";"2";"0.8474000096";"1.2956000566"
"1283";"1016";"10205";"2007-07-17";"10:03:00";"16.5";"-2.75";"2";"0.97299999";"1.4749000072"
"1284";"1016";"10205";"2007-07-17";"10:03:00";"16.5";"-3.25";"2";"0.9223999977";"1.9474999905"
"1285";"1016";"10205";"2007-07-17";"10:03:00";"16.5";"-3.75";"2";"0.6699000001";"2.0399000645"
"1286";"1016";"10205";"2007-07-17";"10:03:00";"16.5";"-0.25";"3";"0.3767000139";"0.9566000104"
"1287";"1016";"10205";"2007-07-17";"10:03:00";"16.5";"-0.75";"3";"0.4359999895";"0.7419000268"
"1288";"1016";"10205";"2007-07-17";"10:03:00";"16.5";"-1.25";"3";"0.4580000043";"0.7896999717"
"1289";"1016";"10205";"2007-07-17";"10:03:00";"16.5";"-1.75";"3";"0.5069000125";"0.6769999862"
"1290";"1016";"10206";"2007-07-17";"08:40:00";"9.1000003815";"-0.25";"2";"0.0222999994";"0.5666000247"
"1291";"1016";"10206";"2007-07-17";"08:40:00";"9.1000003815";"-0.75";"2";"0.1618999988";"0.4815999866"
"1292";"1016";"10206";"2007-07-17";"08:40:00";"9.1000003815";"-1.25";"2";"0.2720000148";"0.5370000005"
"1293";"1016";"10206";"2007-07-17";"08:40:00";"9.1000003815";"-1.75";"2";"0.3880000114";"0.7749999762"
"1294";"1016";"10206";"2007-07-17";"08:40:00";"9.1000003815";"-2.25";"2";"0.4650000036";"0.7468000054"
"1295";"1016";"10206";"2007-07-17";"08:40:00";"9.1000003815";"-2.75";"2";"0.4758000076";"0.7786999941"
"1296";"1016";"10206";"2007-07-17";"08:40:00";"9.1000003815";"-3.25";"2";"0.6254000068";"0.8398000002"
"1297";"1016";"10206";"2007-07-17";"08:40:00";"9.1000003815";"-3.75";"2";"0.9466000199";"1.2015999556"
"1298";"1016";"10206";"2007-07-17";"08:40:00";"9.1000003815";"-0.25";"4";"0.0419000015";"0.4090000093"
"1299";"1016";"10206";"2007-07-17";"08:40:00";"9.1000003815";"-0.75";"4";"0.1284999996";"0.4122000039"
"1300";"1016";"10206";"2007-07-17";"08:40:00";"9.1000003815";"-1.25";"4";"0.1931000054";"0.4916999936"
"1301";"1016";"10206";"2007-07-17";"08:40:00";"9.1000003815";"-1.75";"4";"0.2488999963";"0.4941000044"
"1302";"1016";"10207";"2007-07-18";"12:06:00";"16.5";"-0.25";"2";"0.3950000107";"0.7243999839"
"1303";"1016";"10207";"2007-07-18";"12:06:00";"16.5";"-0.75";"2";"0.5389999747";"0.8501999974"
"1304";"1016";"10207";"2007-07-18";"12:06:00";"16.5";"-1.25";"2";"0.7228999734";"1.0796999931"
"1305";"1016";"10207";"2007-07-18";"12:06:00";"16.5";"-1.75";"2";"0.7700999975";"0.7300000191"
"1306";"1016";"10207";"2007-07-18";"12:06:00";"16.5";"-2.25";"2";"0.8392999768";"1.0321999788"
"1307";"1016";"10207";"2007-07-18";"12:06:00";"16.5";"-2.75";"2";"0.8815000057";"0.9611999989"
"1308";"1016";"10207";"2007-07-18";"12:06:00";"16.5";"-3.25";"2";"0.9162999988";"1.3492000103"
"1309";"1016";"10207";"2007-07-18";"12:06:00";"16.5";"-3.75";"2";"0.9376999736";"1.293900013"
"1310";"1016";"10207";"2007-07-18";"12:06:00";"16.5";"-0.25";"3";"0.2146999985";"0.6323000193"
"1311";"1016";"10207";"2007-07-18";"12:06:00";"16.5";"-0.75";"3";"0.3476999998";"0.8669000268"
"1312";"1016";"10207";"2007-07-18";"12:06:00";"16.5";"-1.25";"3";"0.3795999885";"0.7590000033"
"1313";"1016";"10207";"2007-07-18";"12:06:00";"16.5";"-1.75";"3";"0.5038999915";"0.8722000122"
"1314";"1203";"12150";"2004-11-22";"17:25:00";"1.6000000238";"-0.5";"2";"0.0688135996";"0.7650870085"
"1315";"1203";"12150";"2004-11-22";"17:25:00";"1.6000000238";"-1.5";"2";"0.148864001";"1.7865600586"
"1316";"1203";"12150";"2004-11-22";"17:25:00";"1.6000000238";"-2.5";"2";"0.4298709929";"1.296900034"
"1317";"1203";"12150";"2004-11-22";"17:25:00";"1.6000000238";"-3.5";"2";"0.502425015";"1.6074399948"
"1318";"1203";"12150";"2004-11-22";"17:25:00";"1.6000000238";"-4.5";"2";"0.3716810048";"1.4298399687"
"1319";"1203";"12151";"2004-11-20";"11:30:00";"70.599998474";"-0.25";"1";"0.0425953008";"2.3575000763"
"1320";"1203";"12151";"2004-11-20";"11:30:00";"70.599998474";"-0.75";"1";"0.106803";"1.9644700289"
"1321";"1203";"12151";"2004-11-20";"11:30:00";"70.599998474";"-1.25";"1";"0.2249560058";"2.8006300926"
"1322";"1203";"12151";"2004-11-20";"11:30:00";"70.599998474";"-1.75";"1";"0.3099910021";"1.8416199684"
"1323";"1203";"12151";"2004-11-20";"11:30:00";"70.599998474";"-2.25";"1";"0.4314250052";"2.1151299477"
"1324";"1203";"12151";"2004-11-20";"11:30:00";"70.599998474";"-2.75";"1";"0.465249002";"1.9506299496"
"1325";"1203";"12151";"2004-11-20";"11:30:00";"70.599998474";"-3.25";"1";"0.6158689857";"2.0160300732"
