"idIonsNaAguaIntersticialDoSedimento";"idCampanha";"idSitio";"profundidade";"batimetria";"F";"Cl";"NO2";"Br";"NO3";"PO4";"SO4";"Na";"NH4";"K";"Mg";"Ca";"acetato";"dataMedida";"horaMedida"
"377";"1014";"10194";"2.5";"2";\N;\N;\N;\N;"743.47399902";\N;"564.30102539";\N;"1186.1300049";\N;\N;\N;"14.130999565";"2007-03-21";"11:00:00"
"378";"1014";"10194";"3.5";"2";\N;\N;\N;\N;"75.641700745";\N;"295.22601318";\N;"2094.8200684";\N;\N;\N;"13.132100105";"2007-03-21";"11:00:00"
"379";"1016";"10194";"0.5";"2.5";\N;\N;\N;\N;"16.831699371";\N;"187.11000061";\N;"2891.5100098";\N;\N;\N;"7.2550401688";"2007-07-17";"16:30:00"
"380";"1016";"10194";"1.5";"2.5";\N;\N;\N;\N;"10.695099831";\N;"316.81500244";\N;"2452.3701172";\N;\N;\N;"4.9287900925";"2007-07-17";"16:30:00"
"381";"1016";"10194";"2.5";"2.5";\N;\N;\N;\N;"15.414699554";\N;"506.93600464";\N;"2452.3701172";\N;\N;\N;"9.3788404465";"2007-07-17";"16:30:00"
"382";"1016";"10194";"3.5";"2.5";\N;\N;\N;\N;"16.275800705";\N;"305.95001221";\N;"2493.9099121";\N;\N;\N;"8.6522798538";"2007-07-17";"16:30:00"
"383";"1012";"10195";"0.5";"28.299999237";\N;\N;\N;\N;"10.74960041";\N;"111.4960022";\N;"4284.6000977";\N;\N;\N;"17.159599304";"2006-11-28";"09:10:00"
"384";"1012";"10195";"1.5";"28.299999237";\N;\N;\N;\N;"121.39900208";\N;"209.66299438";\N;"3997.5200195";\N;\N;\N;"10.991399765";"2006-11-28";"09:10:00"
"385";"1012";"10195";"2.5";"28.299999237";\N;\N;\N;\N;"10.477100372";\N;"305.66101074";\N;"3119.9799805";\N;\N;\N;"10.874799728";"2006-11-28";"09:10:00"
"386";"1012";"10195";"3.5";"28.299999237";\N;\N;\N;\N;"10.923999786";\N;"296.75799561";\N;"3134.8200684";\N;\N;\N;"11.294599533";"2006-11-28";"09:10:00"
"387";"1012";"10196";"0.5";"16.5";\N;\N;\N;\N;"16.771699905";\N;"206.17399597";\N;"1630.4599609";\N;\N;\N;"4.9897298813";"2006-11-27";"08:47:00"
"388";"1012";"10196";"1.5";"16.5";\N;\N;\N;\N;"55.940200806";\N;"218.30799866";\N;"2231.3100586";\N;\N;\N;"6.521130085";"2006-11-27";"08:47:00"
"389";"1012";"10196";"2.5";"16.5";\N;\N;\N;\N;"19.464000702";\N;"332.71899414";\N;"2673.4199219";\N;\N;\N;"8.0351800919";"2006-11-27";"08:47:00"
"390";"1012";"10196";"3.5";"16.5";\N;\N;\N;\N;"158.20799255";\N;"309.02099609";\N;"2882.6101074";\N;\N;\N;"13.619799614";"2006-11-27";"08:47:00"
"391";"1014";"10196";"0.5";"18.600000381";\N;\N;\N;\N;"50.016201019";\N;"205.1230011";\N;"1655.6800537";\N;\N;\N;"14.226200104";"2007-03-19";"08:55:00"
"392";"1014";"10196";"1.5";"18.600000381";\N;\N;\N;\N;"85.636802673";\N;"340.03601074";\N;"2446.4299316";\N;\N;\N;"8.9252901077";"2007-03-19";"08:55:00"
"393";"1014";"10196";"2.5";"18.600000381";\N;\N;\N;\N;"116.83799744";\N;"264.42300415";\N;"3067.3200684";\N;\N;\N;"15.409799576";"2007-03-19";"08:55:00"
"394";"1014";"10196";"3.5";"18.600000381";\N;\N;\N;\N;"36.304199219";\N;"242.76400757";\N;"4116.9501953";\N;\N;\N;"10.7791996";"2007-03-19";"08:55:00"
"395";"1016";"10196";"0.5";"17.399999619";\N;\N;\N;\N;"10.471599579";\N;"164.10699463";\N;"1419.0500488";\N;\N;\N;"6.2819399834";"2007-07-16";"09:05:00"
"396";"1016";"10196";"1.5";"17.399999619";\N;\N;\N;\N;"14.580900192";\N;"302.58700562";\N;"1784.0100098";\N;\N;\N;"5.6970300674";"2007-07-16";"09:05:00"
"397";"1016";"10196";"2.5";"17.399999619";\N;\N;\N;\N;"12.27009964";\N;"377.14898682";\N;"2299.5600586";\N;\N;\N;"7.5080299377";"2007-07-16";"09:05:00"
"398";"1016";"10196";"3.5";"17.399999619";\N;\N;\N;\N;"10.242699623";\N;"232.27900696";\N;"3292.8200684";\N;\N;\N;"12.217200279";"2007-07-16";"09:05:00"
"399";"1012";"10197";"0.5";"27.399999619";\N;\N;\N;\N;"19.038900375";\N;"177.647995";\N;"6933.5400391";\N;\N;\N;"22.929899216";"2006-11-27";"09:27:00"
"400";"1012";"10197";"1.5";"27.399999619";\N;\N;\N;\N;"83.974601746";\N;"184.28500366";\N;"6597.5097656";\N;\N;\N;"19.659099579";"2006-11-27";"09:27:00"
"401";"1012";"10197";"2.5";"27.399999619";\N;\N;\N;\N;"9.9375295639";\N;"140.07800293";\N;"7558.1298828";\N;\N;\N;"12.488599777";"2006-11-27";"09:27:00"
"402";"1012";"10197";"3.5";"27.399999619";\N;\N;\N;\N;"23.687700272";\N;"173.21400452";\N;"7749.5200195";\N;\N;\N;"16.444000244";"2006-11-27";"09:27:00"
"403";"1014";"10197";"0.5";"27.399999619";\N;\N;\N;\N;"22.472299576";\N;"156.55999756";\N;"5142.8500977";\N;\N;\N;"19.233499527";"2007-03-19";"09:20:00"
"404";"1014";"10197";"1.5";"27.399999619";\N;\N;\N;\N;"14.052200317";\N;"114.48500061";\N;"4909.1899414";\N;\N;\N;"12.138999939";"2007-03-19";"09:20:00"
"405";"1014";"10197";"2.5";"27.399999619";\N;\N;\N;\N;"11.588899612";\N;"109.43399811";\N;"5691.7797852";\N;\N;\N;"8.1500902176";"2007-03-19";"09:20:00"
"406";"1014";"10197";"3.5";"27.399999619";\N;\N;\N;\N;"43.950401306";\N;"164.35699463";\N;"4943.3100586";\N;\N;\N;"7.8229799271";"2007-03-19";"09:20:00"
"407";"1016";"10197";"0.5";"26.200000763";\N;\N;\N;\N;"18.5102005";\N;"177.10499573";\N;"3681.5200195";\N;\N;\N;"10.095600128";"2007-07-16";"09:30:00"
"408";"1016";"10197";"1.5";"26.200000763";\N;\N;\N;\N;"9.5124397278";\N;"276.42800903";\N;"3723.0600586";\N;\N;\N;"19.083400726";"2007-07-16";"09:30:00"
"409";"1016";"10197";"2.5";"26.200000763";\N;\N;\N;\N;"11.359999657";\N;"263.17199707";\N;"4322.4301758";\N;\N;\N;"15.870699883";"2007-07-16";"09:30:00"
"410";"1016";"10197";"3.5";"26.200000763";\N;\N;\N;\N;"10.5479002";\N;"225.41499329";\N;"5019.7202148";\N;\N;\N;"14.764900208";"2007-07-16";"09:30:00"
"411";"1012";"10198";"0.5";"27.700000763";\N;\N;\N;\N;"45.770698547";\N;"98.647499084";\N;"3578.4099121";\N;\N;\N;"16.562400818";"2006-11-27";"10:00:00"
"412";"1012";"10198";"1.5";"27.700000763";\N;\N;\N;\N;"21.415000916";\N;"156.42700195";\N;"3401.1201172";\N;\N;\N;"19.048400879";"2006-11-27";"10:00:00"
"413";"1012";"10198";"2.5";"27.700000763";\N;\N;\N;\N;"17.185899734";\N;"215.35899353";\N;"3334.3601074";\N;\N;\N;"21.52809906";"2006-11-27";"10:00:00"
"414";"1012";"10198";"3.5";"27.700000763";\N;\N;\N;\N;"24.308900833";\N;"236.99000549";\N;"3616.9799805";\N;\N;\N;"27.179700851";"2006-11-27";"10:00:00"
"415";"1014";"10198";"0.5";"30";\N;\N;\N;\N;"89.953102112";\N;"350.86499023";\N;"2565.1201172";\N;\N;\N;"11.879799843";"2007-03-19";"10:10:00"
"416";"1014";"10198";"1.5";"30";\N;\N;\N;\N;"10.607899666";\N;"121.54399872";\N;"6976.5698242";\N;\N;\N;"21.173500061";"2007-03-19";"10:10:00"
"417";"1014";"10198";"2.5";"30";\N;\N;\N;\N;"13.823300362";\N;"169.92799377";\N;"5742.2202148";\N;\N;\N;"6.9580798149";"2007-03-19";"10:10:00"
"418";"1014";"10198";"3.5";"30";\N;\N;\N;\N;"47.503799438";\N;"213.87800598";\N;"5556.7700195";\N;\N;\N;"6.9321098328";"2007-03-19";"10:10:00"
"419";"1016";"10198";"0.5";"28.700000763";\N;\N;\N;\N;"21.611200333";\N;"172.21000671";\N;"4596.1499023";\N;\N;\N;"15.878700256";"2007-07-16";"10:45:00"
"420";"1016";"10198";"1.5";"28.700000763";\N;\N;\N;\N;"9.5887403488";\N;"165.04100037";\N;"4468.5600586";\N;\N;\N;"10.596899986";"2007-07-16";"10:45:00"
"421";"1016";"10198";"2.5";"28.700000763";\N;\N;\N;\N;"18.613800049";\N;"254.1210022";\N;"5319.3999023";\N;\N;\N;"15.994099617";"2007-07-16";"10:45:00"
"422";"1016";"10198";"3.5";"28.700000763";\N;\N;\N;\N;"52.806499481";\N;"332.35900879";\N;"5214.0698242";\N;\N;\N;"15.043700218";"2007-07-16";"10:45:00"
"423";"1012";"10199";"0.5";"11.600000381";\N;\N;\N;\N;"12.471699715";\N;"132.36599731";\N;"2582.1799316";\N;\N;\N;"33.799999237";"2006-11-27";"10:48:00"
"424";"1012";"10199";"1.5";"11.600000381";\N;\N;\N;\N;"10.324500084";\N;"195.45399475";\N;"2565.1201172";\N;\N;\N;"19.987199783";"2006-11-27";"10:48:00"
"425";"1012";"10199";"2.5";"11.600000381";\N;\N;\N;\N;"73.826797485";\N;"113.45800018";\N;"2703.0900879";\N;\N;\N;"17.165500641";"2006-11-27";"10:48:00"
"426";"1012";"10199";"3.5";"11.600000381";\N;\N;\N;\N;"34.631099701";\N;"118.80999756";\N;"2744.6398926";\N;\N;\N;"22.548599243";"2006-11-27";"10:48:00"
"427";"1014";"10199";"0.5";"14";\N;\N;\N;\N;"93.550102234";\N;"302.40701294";\N;"2259.5";\N;\N;\N;"45.568599701";"2007-03-19";"10:54:00"
"428";"1014";"10199";"1.5";"14";\N;\N;\N;\N;"28.467199326";\N;"87.392402649";\N;"2255.0500488";\N;\N;\N;"22.523399353";"2007-03-19";"10:54:00"
"429";"1014";"10199";"2.5";"14";\N;\N;\N;\N;"15.409199715";\N;"104.78099823";\N;"3378.8701172";\N;\N;\N;"20.2602005";"2007-03-19";"10:54:00"
"430";"1014";"10199";"3.5";"14";\N;\N;\N;\N;"10.515199661";\N;"152.14900208";\N;"4217.8398438";\N;\N;\N;"41.427600861";"2007-03-19";"10:54:00"
"431";"1016";"10199";"0.5";"11.300000191";\N;\N;\N;\N;"14.259300232";\N;"206.08399963";\N;"1159.4200439";\N;\N;\N;"9.6978397369";"2007-07-16";"12:10:00"
"432";"1016";"10199";"1.5";"11.300000191";\N;\N;\N;\N;"9.4524898529";\N;"106.70700073";\N;"1570.3800049";\N;\N;\N;"4.8655700684";"2007-07-16";"12:10:00"
"433";"1016";"10199";"2.5";"11.300000191";\N;\N;\N;\N;"20.221500397";\N;"160.3999939";\N;"1583.7299805";\N;\N;\N;"8.2243299484";"2007-07-16";"12:10:00"
"434";"1016";"10199";"3.5";"11.300000191";\N;\N;\N;\N;"23.660400391";\N;"105.54699707";\N;"1767.6899414";\N;\N;\N;"10.960700035";"2007-07-16";"12:10:00"
"435";"1012";"10200";"0.5";"8.5";\N;\N;\N;\N;"26.695999146";\N;"150.82499695";\N;"5727.3901367";\N;\N;\N;"45.264598846";"2006-11-27";"11:22:00"
"436";"1012";"10200";"1.5";"8.5";\N;\N;\N;\N;"47.6291008";\N;"153.01199341";\N;"4881.7402344";\N;\N;\N;"30.468999863";"2006-11-27";"11:22:00"
"437";"1012";"10200";"2.5";"8.5";\N;\N;\N;\N;"40.293498993";\N;"159.79400635";\N;"3741.6101074";\N;\N;\N;"10.770999908";"2006-11-27";"11:22:00"
"438";"1012";"10200";"3.5";"8.5";\N;\N;\N;\N;"37.165298462";\N;"157.24699402";\N;"3214.9299316";\N;\N;\N;"8.8738603592";"2006-11-27";"11:22:00"
"439";"1014";"10200";"0.5";"11";\N;\N;\N;\N;"17.169599533";\N;"173.69400024";\N;"2674.9099121";\N;\N;\N;"19.864299774";"2007-03-19";"11:47:00"
"440";"1014";"10200";"1.5";"11";\N;\N;\N;\N;"11.043899536";\N;"478.22601318";\N;"3614.0200195";\N;\N;\N;"20.770999908";"2007-03-19";"11:47:00"
"441";"1014";"10200";"2.5";"11";\N;\N;\N;\N;"12.27009964";\N;"109.35600281";\N;"2805.4599609";\N;\N;\N;"7.9628400803";"2007-03-19";"11:47:00"
"442";"1014";"10200";"3.5";"11";\N;\N;\N;\N;"10.86950016";\N;"190.32899475";\N;"2552.5100098";\N;\N;\N;"5.8527297974";"2007-03-19";"11:47:00"
"443";"1016";"10200";"0.5";"6.0999999046";\N;\N;\N;\N;"8.8475503922";\N;"21.573099136";\N;"44.507598877";\N;\N;\N;"0";"2007-07-16";"13:00:00"
"444";"1016";"10200";"1.5";"6.0999999046";\N;\N;\N;\N;"94.002403259";\N;"144.00799561";\N;"1661.6199951";\N;\N;\N;"4.1472501755";"2007-07-16";"13:00:00"
"445";"1016";"10200";"2.5";"6.0999999046";\N;\N;\N;\N;"91.838798523";\N;"159.68099976";\N;"3904.8000488";\N;\N;\N;"19.522800446";"2007-07-16";"13:00:00"
"446";"1016";"10200";"3.5";"6.0999999046";\N;\N;\N;\N;"37.339698792";\N;"97.276199341";\N;"3671.8798828";\N;\N;\N;"18.353900909";"2007-07-16";"13:00:00"
"447";"1012";"10201";"0.5";"46.299999237";\N;\N;\N;\N;"14.918800354";\N;"166.8690033";\N;"2548.8000488";\N;\N;\N;"14.711000443";"2006-11-28";"08:09:00"
"448";"1012";"10201";"1.5";"46.299999237";\N;\N;\N;\N;"26.90309906";\N;"191.04800415";\N;"2964.9499512";\N;\N;\N;"13.667900085";"2006-11-28";"08:09:00"
"449";"1012";"10201";"2.5";"46.299999237";\N;\N;\N;\N;"11.180100441";\N;"209.86999512";\N;"2332.1999512";\N;\N;\N;"11.00150013";"2006-11-28";"08:09:00"
"450";"1012";"10201";"3.5";"46.299999237";\N;\N;\N;\N;"19.00620079";\N;"102.75700378";\N;"3376.6398926";\N;\N;\N;"13.09980011";"2006-11-28";"08:09:00"
"451";"1014";"10201";"0.5";"47";\N;\N;\N;\N;"108.42299652";\N;"305.66500854";\N;"2540.6398926";\N;\N;\N;"18.271299362";"2007-03-20";"16:12:00"
"452";"1014";"10201";"1.5";"47";\N;\N;\N;\N;"15.823399544";\N;"415.93798828";\N;"2806.1999512";\N;\N;\N;"14.283100128";"2007-03-20";"16:12:00"
"453";"1014";"10201";"2.5";"47";\N;\N;\N;\N;"43.427200317";\N;"349.59500122";\N;"2849.2299805";\N;\N;\N;"8.6932001114";"2007-03-20";"16:12:00"
"454";"1014";"10201";"3.5";"47";\N;\N;\N;\N;"208.44000244";\N;"233.14199829";\N;"2154.9099121";\N;\N;\N;"6.3717699051";"2007-03-20";"16:12:00"
"455";"1016";"10201";"0.5";"47.5";\N;\N;\N;\N;"10.05739975";\N;"153.54400635";\N;"2503.5500488";\N;\N;\N;"6.4605698586";"2007-07-18";"12:53:00"
"456";"1016";"10201";"1.5";"47.5";\N;\N;\N;\N;"9.4197902679";\N;"328.91699219";\N;"2690.4799805";\N;\N;\N;"21.031200409";"2007-07-18";"12:53:00"
"457";"1016";"10201";"2.5";"47.5";\N;\N;\N;\N;"16.624599457";\N;"408.88299561";\N;"3731.2199707";\N;\N;\N;"22.834600449";"2007-07-18";"12:53:00"
"458";"1016";"10201";"3.5";"47.5";\N;\N;\N;\N;"18.047000885";\N;"176.54600525";\N;"3611.7900391";\N;\N;\N;"23.811700821";"2007-07-18";"12:53:00"
"459";"1012";"10202";"0.5";"41";\N;\N;\N;\N;"12.504400253";\N;"219.19500732";\N;"2693.4499512";\N;\N;\N;"7.9503002167";"2006-11-29";"11:42:00"
"460";"1012";"10202";"1.5";"41";\N;\N;\N;\N;"15.992400169";\N;"225.57099915";\N;"2256.5400391";\N;\N;\N;"8.1438798904";"2006-11-29";"11:42:00"
"461";"1012";"10202";"2.5";"41";\N;\N;\N;\N;"32.52740097";\N;"250.67100525";\N;"2614.8200684";\N;\N;\N;"8.1888504028";"2006-11-29";"11:42:00"
"462";"1012";"10202";"3.5";"41";\N;\N;\N;\N;"13.534500122";\N;"142.00700378";\N;"2474.6201172";\N;\N;\N;"14.221199989";"2006-11-29";"11:42:00"
"463";"1014";"10202";"0.5";"43.599998474";\N;\N;\N;\N;"25.273599625";\N;"298.71899414";\N;"3186.7399902";\N;\N;\N;"13.288200378";"2007-03-21";"16:06:00"
"464";"1014";"10202";"1.5";"43.599998474";\N;\N;\N;\N;"13.349200249";\N;"251.51899719";\N;"4079.1201172";\N;\N;\N;"11.939800262";"2007-03-21";"16:06:00"
"465";"1014";"10202";"2.5";"43.599998474";\N;\N;\N;\N;"120.59300232";\N;"243.69000244";\N;"4465.6000977";\N;\N;\N;"10.340299606";"2007-03-21";"16:06:00"
"466";"1014";"10202";"3.5";"43.599998474";\N;\N;\N;\N;"18.390300751";\N;"416.25500488";\N;"3226.0600586";\N;\N;\N;"19.734100342";"2007-03-21";"16:06:00"
"467";"1016";"10202";"0.5";"42.700000763";\N;\N;\N;\N;"51.923599243";\N;"397.02600098";\N;"2028.8000488";\N;\N;\N;"9.8836898804";"2007-07-17";"11:15:00"
"468";"1016";"10202";"1.5";"42.700000763";\N;\N;\N;\N;"37.148899078";\N;"444.07400513";\N;"1991.7199707";\N;\N;\N;"7.0244598389";"2007-07-17";"11:15:00"
"469";"1016";"10202";"2.5";"42.700000763";\N;\N;\N;\N;"32.113201141";\N;"284.73300171";\N;"1982.0699463";\N;\N;\N;"8.8919696808";"2007-07-17";"11:15:00"
"470";"1016";"10202";"3.5";"42.700000763";\N;\N;\N;\N;"12.248299599";\N;"253.59300232";\N;"2835.1298828";\N;\N;\N;"28.875600815";"2007-07-17";"11:15:00"
"471";"1012";"10203";"0.5";"40";\N;\N;\N;\N;"11.523500443";\N;"201.6309967";\N;"3762.3798828";\N;\N;\N;"20.751399994";"2006-11-29";"12:15:00"
"472";"1012";"10203";"1.5";"40";\N;\N;\N;\N;"49.285900116";\N;"248.44400024";\N;"3182.2900391";\N;\N;\N;"11.520500183";"2006-11-29";"12:15:00"
"473";"1012";"10203";"2.5";"40";\N;\N;\N;\N;"19.414899826";\N;"177.74200439";\N;"4617.6601562";\N;\N;\N;"14.47329998";"2006-11-29";"12:15:00"
"474";"1012";"10203";"3.5";"40";\N;\N;\N;\N;"14.951499939";\N;"193.57099915";\N;"4023.4899902";\N;\N;\N;"16.092500687";"2006-11-29";"12:15:00"
"475";"1014";"10203";"0.5";"42.099998474";\N;\N;\N;\N;"15.08220005";\N;"430.05300903";\N;"4760.8300781";\N;\N;\N;"11.100500107";"2007-03-21";"16:38:00"
"476";"1014";"10203";"1.5";"42.099998474";\N;\N;\N;\N;"192.94599915";\N;"652.81799316";\N;"5150.2700195";\N;\N;\N;"20.069799423";"2007-03-21";"16:38:00"
"477";"1014";"10203";"2.5";"42.099998474";\N;\N;\N;\N;"217.31199646";\N;"377.25799561";\N;"4513.0698242";\N;\N;\N;"11.545499802";"2007-03-21";"16:38:00"
"478";"1014";"10203";"3.5";"42.099998474";\N;\N;\N;\N;"50.3268013";\N;"312.3420105";\N;"4783.0800781";\N;\N;\N;"7.6886901855";"2007-03-21";"16:38:00"
"479";"1016";"10203";"0.5";"41.5";\N;\N;\N;\N;"30.608999252";\N;"292.18701172";\N;"5090.1899414";\N;\N;\N;"15.926600456";"2007-07-17";"11:52:00"
"480";"1016";"10203";"1.5";"41.5";\N;\N;\N;\N;"250.44200134";\N;"351.61898804";\N;"4880.2597656";\N;\N;\N;"10.832300186";"2007-07-17";"11:52:00"
"481";"1016";"10203";"2.5";"41.5";\N;\N;\N;\N;"12.847800255";\N;"457.72000122";\N;"5335.7202148";\N;\N;\N;"13.941100121";"2007-07-17";"11:52:00"
"482";"1016";"10203";"3.5";"41.5";\N;\N;\N;\N;"15.834300041";\N;"462.25900269";\N;"5989.2402344";\N;\N;\N;"24.55039978";"2007-07-17";"11:52:00"
"483";"1012";"10204";"0.5";"19.799999237";\N;\N;\N;\N;"233.63999939";\N;"176.46000671";\N;"2386.3500977";\N;\N;\N;"31.024900436";"2006-11-28";"11:14:00"
"484";"1012";"10204";"1.5";"19.799999237";\N;\N;\N;\N;"15.044099808";\N;"170.06500244";\N;"2036.9599609";\N;\N;\N;"22.8022995";"2006-11-28";"11:14:00"
"485";"1012";"10204";"2.5";"19.799999237";\N;\N;\N;\N;"14.738900185";\N;"118.18099976";\N;"1751.3699951";\N;\N;\N;"17.667699814";"2006-11-28";"11:14:00"
"486";"1012";"10204";"3.5";"19.799999237";\N;\N;\N;\N;"47.580101013";\N;"160.29400635";\N;"1601.5300293";\N;\N;\N;"16.137800217";"2006-11-28";"11:14:00"
"487";"1014";"10204";"0.5";"22.600000381";\N;\N;\N;\N;"16.477399826";\N;"187.98500061";\N;"6708.0400391";\N;\N;\N;"71.370597839";"2007-03-20";"12:07:00"
"488";"1014";"10204";"1.5";"22.600000381";\N;\N;\N;\N;"30.925100327";\N;"160.0249939";\N;"8436.4199219";\N;\N;\N;"61.054298401";"2007-03-20";"12:07:00"
"489";"1014";"10204";"2.5";"22.600000381";\N;\N;\N;\N;"35.562999725";\N;"237.53300476";\N;"7498.7900391";\N;\N;\N;"38.709499359";"2007-03-20";"12:07:00"
"490";"1014";"10204";"3.5";"22.600000381";\N;\N;\N;\N;"268.07800293";\N;"194.86500549";\N;"5593.8598633";\N;\N;\N;"14.313099861";"2007-03-20";"12:07:00"
"491";"1016";"10204";"0.5";"21.299999237";\N;\N;\N;\N;"11.054800034";\N;"138.76499939";\N;"3234.9599609";\N;\N;\N;"9.1933603287";"2007-07-18";"11:00:00"
"492";"1016";"10204";"1.5";"21.299999237";\N;\N;\N;\N;"80.176002502";\N;"389.14599609";\N;"3059.1599121";\N;\N;\N;"4.8516402245";"2007-07-18";"11:00:00"
"493";"1016";"10204";"2.5";"21.299999237";\N;\N;\N;\N;"11.801400185";\N;"154.22399902";\N;"4344.6801758";\N;\N;\N;"15.284700394";"2007-07-18";"11:00:00"
"494";"1016";"10204";"3.5";"21.299999237";\N;\N;\N;\N;"12.717000008";\N;"234.63400269";\N;"3601.4099121";\N;\N;\N;"8.5898199081";"2007-07-18";"11:00:00"
"495";"1012";"10205";"0.5";"18";\N;\N;\N;\N;"20.913700104";\N;"63.335201263";\N;"1740.25";\N;\N;\N;"3.5672700405";"2006-11-29";"10:07:00"
"496";"1012";"10205";"1.5";"18";\N;\N;\N;\N;"70.26260376";\N;"117.42700195";\N;"1752.1199951";\N;\N;\N;"8.4929103851";"2006-11-29";"10:07:00"
"497";"1012";"10205";"2.5";"18";\N;\N;\N;\N;"10.329899788";\N;"81.188598633";\N;"1850.7700195";\N;\N;\N;"13.357099533";"2006-11-29";"10:07:00"
"498";"1012";"10205";"3.5";"18";\N;\N;\N;\N;"33.148700714";\N;"108.07800293";\N;"1864.1300049";\N;\N;\N;"9.2283296585";"2006-11-29";"10:07:00"
"499";"1014";"10205";"0.5";"25";\N;\N;\N;\N;"34.418498993";\N;"114.74299622";\N;"1849.2900391";\N;\N;\N;"7.8974699974";"2007-03-22";"09:27:00"
"500";"1014";"10205";"1.5";"25";\N;\N;\N;\N;"48.642799377";\N;"129.54499817";\N;"2556.2199707";\N;\N;\N;"14.909799576";"2007-03-22";"09:27:00"
"501";"1014";"10205";"2.5";"25";\N;\N;\N;\N;"34.336799622";\N;"109.625";\N;"2629.6599121";\N;\N;\N;"13.133399963";"2007-03-22";"09:27:00"
"502";"1014";"10205";"3.5";"25";\N;\N;\N;\N;"153.3789978";\N;"311.45498657";\N;"4045.7399902";\N;\N;\N;"16.248800278";"2007-03-22";"09:27:00"
"503";"1016";"10205";"0.5";"16.5";\N;\N;\N;\N;"14.277299881";\N;"60.706001282";\N;"1030.3499756";\N;\N;\N;"2.8184199333";"2007-07-17";"10:03:00"
"504";"1016";"10205";"1.5";"16.5";\N;\N;\N;\N;"25.077400208";\N;"122.91600037";\N;"1640.8499756";\N;\N;\N;"6.292840004";"2007-07-17";"10:03:00"
"505";"1016";"10205";"2.5";"16.5";\N;\N;\N;\N;"10.406200409";\N;"111.125";\N;"1840.3900146";\N;\N;\N;"5.6496400833";"2007-07-17";"10:03:00"
"506";"1016";"10205";"3.5";"16.5";\N;\N;\N;\N;"13.659799576";\N;"131.60400391";\N;"2278.7900391";\N;\N;\N;"6.9009399414";"2007-07-17";"10:03:00"
"507";"1012";"10206";"0.5";"6.6999998093";\N;\N;\N;\N;"135.00799561";\N;"134.56900024";\N;"720.28100586";\N;\N;\N;"5.1119799614";"2006-11-29";"08:44:00"
"508";"1012";"10206";"1.5";"6.6999998093";\N;\N;\N;\N;"18.809999466";\N;"74.289497375";\N;"956.9130249";\N;\N;\N;"4.9413299561";"2006-11-29";"08:44:00"
"509";"1012";"10206";"2.5";"6.6999998093";\N;\N;\N;\N;"14.842499733";\N;"71.54699707";\N;"721.76501465";\N;\N;\N;"3.3905398846";"2006-11-29";"08:44:00"
"510";"1012";"10206";"3.5";"6.6999998093";\N;\N;\N;\N;"23.088199615";\N;"61.796001434";\N;"705.44500732";\N;\N;\N;"3.9013500214";"2006-11-29";"08:44:00"
"511";"1014";"10206";"0.5";"10.399999619";\N;\N;\N;\N;"241.59100342";\N;"218.51100159";\N;"675.77398682";\N;\N;\N;"1.5524200201";"2007-03-22";"08:16:00"
"512";"1014";"10206";"1.5";"10.399999619";\N;\N;\N;\N;"34.178699493";\N;"73.047203064";\N;"1540.6999512";\N;\N;\N;"2.417069912";"2007-03-22";"08:16:00"
"513";"1014";"10206";"2.5";"10.399999619";\N;\N;\N;\N;"56.180000305";\N;"101.56199646";\N;"2295.8500977";\N;\N;\N;"4.7201299667";"2007-03-22";"08:16:00"
"514";"1014";"10206";"3.5";"10.399999619";\N;\N;\N;\N;"201.69799805";\N;"135.70599365";\N;"1623.0400391";\N;\N;\N;"2.94156003";"2007-03-22";"08:16:00"
"515";"1016";"10206";"0.5";"9.1000003815";\N;\N;\N;\N;"32.690898895";\N;"120.23200226";\N;"1086.7299805";\N;\N;\N;"5.0839800835";"2007-07-17";"08:40:00"
"516";"1016";"10206";"1.5";"9.1000003815";\N;\N;\N;\N;"11.954000473";\N;"75.258300781";\N;"1634.9100342";\N;\N;\N;"4.9655299187";"2007-07-17";"08:40:00"
"517";"1016";"10206";"2.5";"9.1000003815";\N;\N;\N;\N;"21.959999084";\N;"124.18099976";\N;"2099.2800293";\N;\N;\N;"12.671999931";"2007-07-17";"08:40:00"
"518";"1016";"10206";"3.5";"9.1000003815";\N;\N;\N;\N;"10.090100288";\N;"64.136100769";\N;"2436.0500488";\N;\N;\N;"6.8115000725";"2007-07-17";"08:40:00"
"519";"1012";"10207";"0.5";"14.899999619";\N;\N;\N;\N;"11.626999855";\N;"141.41400146";\N;"1970.1999512";\N;\N;\N;"9.2933197021";"2006-11-28";"12:22:00"
"520";"1012";"10207";"1.5";"14.899999619";\N;\N;\N;\N;"16.815299988";\N;"295.09399414";\N;"1621.5600586";\N;\N;\N;"8.7014303207";"2006-11-28";"12:22:00"
"521";"1012";"10207";"2.5";"14.899999619";\N;\N;\N;\N;"12.041199684";\N;"176.17100525";\N;"2177.1599121";\N;\N;\N;"9.4686603546";"2006-11-28";"12:22:00"
"522";"1012";"10207";"3.5";"14.899999619";\N;\N;\N;\N;"109.91600037";\N;"300.92199707";\N;"2453.8500977";\N;\N;\N;"12.782099724";"2006-11-28";"12:22:00"
"523";"1014";"10207";"0.5";"18";\N;\N;\N;\N;"70.600502014";\N;"244.15899658";\N;"1726.9000244";\N;\N;\N;"12.195199966";"2007-03-20";"12:48:00"
