"idNutrientesSedimento";"idCampanha";"idSitio";"profundidade";"batimetria";"N2";"PT";"TC";"dataMedida";"horaMedida"
"1178";"1609";"16112";"0.5";"9.8000001907";"1.849519968";"0.4633330107";"21.489999771";"2006-08-07";"11:19:00"
"1179";"1609";"16112";"1.5";"9.8000001907";"1.6826499701";"0.4616670012";"22.399999619";"2006-08-07";"11:19:00"
"1180";"1609";"16112";"2.5";"9.8000001907";"1.233019948";"0.4398329854";"18.340000153";"2006-08-07";"11:19:00"
"1181";"1609";"16112";"3.5";"9.8000001907";"1.3488999605";"0.409833014";"19.170000076";"2006-08-07";"11:19:00"
"1182";"1609";"16113";"0.5";"0.6000000238";"0.3708319962";"0.1580999941";"3.7799999714";"2006-08-07";"09:51:00"
"1183";"1609";"16113";"1.5";"0.6000000238";"0.4403629899";"0.1809169948";"3.9000000954";"2006-08-07";"09:51:00"
"1184";"1609";"16113";"2.5";"0.6000000238";"0.3940089941";"0.1599999964";"4.4000000954";"2006-08-07";"09:51:00"
"1185";"1609";"16113";"3.5";"0.6000000238";"0.3059360087";"0.1298000067";"4.5700001717";"2006-08-07";"09:51:00"
"1186";"1603";"16114";"0.5";"1.5";"1.126940012";"0.0785500035";"20.969999313";"2005-11-14";"10:15:00"
"1187";"1603";"16114";"1.5";"1.5";"0.7731360197";"0.0546667017";"9.5";"2005-11-14";"10:15:00"
"1188";"1603";"16114";"2.5";"1.5";"0.5853120089";"0.0931167006";"6.5999999046";"2005-11-14";"10:15:00"
"1189";"1603";"16114";"3.5";"1.5";"0.2533439994";"0.0259833001";"2.4800000191";"2005-11-14";"10:15:00"
"1190";"1603";"16115";"0.5";"20.5";"1.7952500582";"0.4163669944";"19.350000381";"2005-11-17";"15:30:00"
"1191";"1603";"16115";"1.5";"20.5";"1.4545400143";"0.3288669884";"18.319999695";"2005-11-17";"15:30:00"
"1192";"1603";"16115";"2.5";"20.5";"1.3540799618";"0.4495329857";"16.829999924";"2005-11-17";"15:30:00"
"1193";"1603";"16115";"3.5";"20.5";"1.4196000099";"0.4493669868";"17.790000916";"2005-11-17";"15:30:00"
"1194";"1603";"16116";"0.5";"22.899999619";"2.8042600155";"0.5806999803";"28.030000687";"2005-11-17";"12:45:00"
"1195";"1603";"16116";"1.5";"22.899999619";"2.6426401138";"0.5417000055";"27.190000534";"2005-11-17";"12:45:00"
"1196";"1603";"16116";"2.5";"22.899999619";"2.5421800613";"0.5723670125";"27.659999847";"2005-11-17";"12:45:00"
"1197";"1603";"16116";"3.5";"22.899999619";"2.6513800621";"0.5777000189";"27.75";"2005-11-17";"12:45:00"
"1198";"1603";"16117";"0.5";"21";"3.1231200695";"0.5320330262";"25";"2005-11-17";"11:56:00"
"1199";"1603";"16117";"1.5";"21";"2.747469902";"0.6927000284";"26.559999466";"2005-11-17";"11:56:00"
"1200";"1603";"16117";"2.5";"21";"2.4024000168";"0.5831999779";"23.129999161";"2005-11-17";"11:56:00"
"1201";"1603";"16117";"3.5";"21";"2.4679200649";"0.6345329881";"26.510000229";"2005-11-17";"11:56:00"
"1202";"1603";"16118";"0.5";"8.8000001907";"1.4064999819";"0.3204329908";"14.460000038";"2005-11-17";"10:45:00"
"1203";"1603";"16118";"1.5";"8.8000001907";"1.4938600063";"0.4415329993";"17.450000763";"2005-11-17";"10:45:00"
"1204";"1603";"16118";"2.5";"8.8000001907";"1.2579799891";"0.3106999993";"15.210000038";"2005-11-17";"10:45:00"
"1205";"1603";"16118";"3.5";"8.8000001907";"1.4676500559";"0.4665330052";"14.800000191";"2005-11-17";"10:45:00"
"1206";"1603";"16119";"0.5";"0.8999999762";"0.5328959823";"0.3300330043";"6.3400001526";"2005-11-17";"09:30:00"
"1207";"1603";"16119";"1.5";"0.8999999762";"0.6726719737";"0.1771669984";"5.5900001526";"2005-11-17";"09:30:00"
"1208";"1603";"16119";"2.5";"0.8999999762";"0.755663991";"0.2973499894";"8.7399997711";"2005-11-17";"09:30:00"
"1209";"1603";"16119";"3.5";"0.8999999762";"0.5460000038";"0.1633329988";"6.6399998665";"2005-11-17";"09:30:00"
"1210";"1609";"16120";"0.5";"24.399999619";"1.7336399555";"0.4379999936";"17.489999771";"2006-08-08";"08:29:00"
"1211";"1609";"16120";"1.5";"24.399999619";"1.5760400295";"0.3989329934";"14.300000191";"2006-08-08";"08:29:00"
"1212";"1609";"16120";"2.5";"24.399999619";"0.9363510013";"0.2328169942";"10.75";"2006-08-08";"08:29:00"
"1213";"1609";"16120";"3.5";"24.399999619";"0.9734339714";"0.2736440003";"10.020000458";"2006-08-08";"08:29:00"
"1214";"1609";"16122";"0.5";"9.1999998093";"1.2694400549";"0.0952903032";"13.770000458";"2006-08-06";"14:24:00"
"1215";"1609";"16122";"1.5";"9.1999998093";"1.00443995";"0.1260160059";"16.469999313";"2006-08-06";"14:24:00"
"1216";"1609";"16122";"2.5";"9.1999998093";"0.9830660224";"0.1204349995";"20.620000839";"2006-08-06";"14:24:00"
"1217";"1609";"16122";"3.5";"9.1999998093";"1.14120996";"0.0799032003";"19.629999161";"2006-08-06";"14:24:00"
"1218";"1609";"16123";"0.5";"30.200000763";"2.4892098904";"0.6060000062";"30.760000229";"2006-08-06";"14:50:00"
"1219";"1609";"16123";"1.5";"30.200000763";"2.3594200611";"0.6184999943";"29.530000687";"2006-08-06";"14:50:00"
"1220";"1609";"16123";"2.5";"30.200000763";"2.266710043";"0.635833025";"29.049999237";"2006-08-06";"14:50:00"
"1221";"1609";"16123";"3.5";"30.200000763";"2.3640499115";"0.6521670222";"28.600000381";"2006-08-06";"14:50:00"
"1222";"1609";"16124";"0.5";"23.399999619";"3.0779099464";"0.6341670156";"30.430000305";"2006-08-06";"15:07:00"
"1223";"1609";"16124";"1.5";"23.399999619";"2.7812399864";"0.644333005";"29.75";"2006-08-06";"15:07:00"
"1224";"1609";"16124";"2.5";"23.399999619";"2.8368599415";"0.6545000076";"29.059999466";"2006-08-06";"15:07:00"
"1225";"1609";"16124";"3.5";"23.399999619";"2.642179966";"0.6855000257";"29.079999924";"2006-08-06";"15:07:00"
"1226";"1609";"16125";"0.5";"29.700000763";"2.0205299854";"0.2529999912";"26.489999771";"2006-08-06";"15:27:00"
"1227";"1609";"16125";"1.5";"29.700000763";"1.9319399595";"0.2596670091";"26.149999619";"2006-08-06";"15:27:00"
"1228";"1609";"16125";"2.5";"29.700000763";"1.7866200209";"0.2551670074";"25.010000229";"2006-08-06";"15:27:00"
"1229";"1609";"16125";"3.5";"29.700000763";"1.7524199486";"0.2521669865";"24.280000687";"2006-08-06";"15:27:00"
"1230";"1609";"16126";"0.5";"24.5";"2.602989912";"0.5736669898";"102.19999695";"2006-08-06";"15:58:00"
"1231";"1609";"16126";"1.5";"24.5";"2.63718009";"0.6004999876";"105.19999695";"2006-08-06";"15:58:00"
"1232";"1609";"16126";"2.5";"24.5";"2.5431499481";"0.6694999933";"100.59999847";"2006-08-06";"15:58:00"
"1233";"1609";"16126";"3.5";"24.5";"2.3892800808";"0.6783329844";"100.09999847";"2006-08-06";"15:58:00"
